Time (s),LVDT (V),Potentiometer (V),Accelerometer (V),Tachometer (V)
12.245,6.14,6.0969,2.7843,.7177
12.25,6.0923,6.0673,2.7451,.7333
12.255,6.0229,6.0385,2.8314,.7477
12.26,5.9775,6.008,2.7954,.7279
12.265,5.925,5.9804,2.8093,.7487
12.27,5.8604,5.9519,2.8291,.7692
12.275,5.8153,5.9201,2.7587,.7825
12.28,5.7602,5.8877,2.7467,.7805
12.285,5.6937,5.8529,2.8067,.7909
12.29,5.6181,5.8208,2.8236,.7941
12.295,5.5597,5.7884,2.7509,.7883
12.3,5.4958,5.756,2.7435,.7844
12.305,5.4141,5.7226,2.7655,.8037
12.31,5.3509,5.6914,2.7564,.8267
12.315,5.2821,5.659,2.7869,.8421
12.32,5.2111,5.623,2.7733,.8578
12.325,5.1449,5.5867,2.7678,.877
12.33,5.0745,5.5614,2.7941,.8825
12.335,5.0064,5.5169,2.7717,.8869
12.34,4.9425,5.4822,2.8216,.8766
12.345,4.8708,5.4456,2.8304,.8936
12.35,4.8011,5.4105,2.762,.9233
12.355,4.7275,5.3697,2.738,.922
12.36,4.6581,5.333,2.8132,.935
12.365,4.6023,5.2944,2.7957,.9386
12.37,4.5196,5.2558,2.7814,.9148
12.375,4.4625,5.2146,2.8271,.9496
12.38,4.3665,5.1754,2.7704,.9842
12.385,4.2899,5.1371,2.7843,.9926
12.39,4.1978,5.0953,2.7808,1.027
12.395,4.1206,5.0667,2.7895,1.043
12.4,4.0175,5.0132,2.7989,1.0465
12.405,3.9477,4.9711,2.8275,1.042
12.41,3.8527,4.9269,2.8353,1.0597
12.415,3.7814,4.8867,2.785,1.0691
12.42,3.6922,4.8416,2.82,1.0835
12.425,3.6192,4.7969,2.807,1.0987
12.43,3.5238,4.7518,2.8288,1.0509
12.435,3.4479,4.7122,2.8284,1.099
12.44,3.3561,4.662,2.8333,1.1371
12.445,3.2783,4.6143,2.7944,1.1542
12.45,3.1774,4.5669,2.8041,1.1866
12.455,3.0912,4.5205,2.7892,1.195
12.46,3.0075,4.4755,2.5962,1.1383
12.465,2.9141,4.4281,2.0507,1.0895
12.47,2.8401,4.3859,1.869,1.014
12.475,2.7532,4.3457,2.0322,.9345
12.48,2.6799,4.3061,2.1253,.8872
12.485,2.6095,4.2731,1.9553,.7941
12.49,2.5359,4.2419,1.7857,.6651
12.495,2.4892,4.2153,1.797,.6141
12.5,2.4454,4.191,1.9287,.5479
12.505,2.4029,4.1693,2.2339,.5016
12.51,2.388,4.1524,2.2913,.4592
12.515,2.3449,4.1333,2.0893,.3907
12.52,2.3228,4.1196,1.9994,.3269
12.525,2.2972,4.1008,2.8907,.3983
12.53,2.2703,4.0901,3.0263,.4182
12.535,2.2446,4.071,2.6196,.393
12.54,2.208,4.058,2.4188,.3887
12.545,2.1687,4.0412,2.4548,.3726
12.55,2.1308,4.0279,2.6377,.3716
12.555,2.0997,4.0136,2.6663,.3603
12.56,2.0896,4.0006,2.5995,.3295
12.565,2.0429,3.9847,2.435,.311
12.57,2.0254,3.9753,2.2248,.2727
12.575,2.0033,3.9646,2.1155,.2107
12.58,1.9968,3.9559,2.2349,.1771
12.585,1.9793,3.95,2.3225,.1286
12.59,1.9702,3.9413,2.3367,.0713
12.595,1.9712,3.9442,2.3565,.0277
12.6,1.9774,3.9426,2.4042,.0044
12.605,1.9806,3.9429,2.9335,.04
12.61,1.9822,3.9439,2.843,.0475
12.615,1.9745,3.94,2.6027,.0397
12.62,1.9696,3.938,2.5232,.0232
12.625,1.979,3.9367,2.4227,-.0037
12.63,1.9715,3.9419,2.6085,-.0073
12.635,1.966,3.9377,2.7694,-.0035
12.64,1.9605,3.938,2.7697,.0083
12.645,1.9543,3.938,2.6974,.0138
12.65,1.9573,3.9387,2.5865,.0102
12.655,1.9605,3.9332,2.5362,-.0068
12.66,1.9631,3.938,2.5365,-.0157
12.665,1.9754,3.9383,2.5829,-.0273
12.67,1.9719,3.9396,2.6634,-.0319
12.675,1.9693,3.9393,2.7756,-.0272
12.68,1.9813,3.9432,2.7535,-.0173
12.685,1.9774,3.9442,2.771,.0042
12.69,1.9793,3.9439,2.701,.0146
12.695,1.979,3.9445,2.6166,.0078
12.7,2.0046,3.9426,2.5732,-.0066
12.705,1.992,3.9432,2.5242,-.0309
12.71,1.978,3.9464,2.6251,-.0353
12.715,1.9939,3.9477,2.7195,-.0324
12.72,2.0024,3.9439,2.7311,-.0288
12.725,1.9816,3.95,2.8849,-.006
12.73,1.9926,3.9494,2.8116,.0029
12.735,1.9926,3.95,2.6744,-.0022
12.74,1.9972,3.9513,2.6413,-.0074
12.745,1.99,3.9503,2.5411,-.023
12.75,1.9887,3.951,2.6676,-.0262
12.755,1.9887,3.9523,2.7753,-.0204
12.76,1.9939,3.9568,2.7376,-.0157
12.765,1.9352,3.9542,2.7655,-.0037
12.77,1.917,3.9539,2.69,.0037
12.775,2.0075,3.9549,2.5829,-.0018
12.78,2.0176,3.9542,2.6322,-.0031
12.785,2.0176,3.9685,2.5738,-.0251
12.79,2.0189,3.9562,2.6261,-.0288
12.795,2.014,3.9578,2.7441,-.0275
12.8,2.0212,3.9591,2.7444,-.017
12.805,2.015,3.9565,2.7305,.0002
12.81,2.0004,3.9597,2.641,.0039
12.815,1.9978,3.9601,2.5732,.0012
12.82,1.9907,3.9594,2.6549,-.0031
12.825,1.9949,3.9614,2.592,-.0246
12.83,2.0027,3.9604,2.6105,-.0315
12.835,2.0124,3.9623,2.7039,-.0262
12.84,2.0147,3.9636,2.688,-.0244
12.845,2.0189,3.9656,2.7341,-.0068
12.85,2.0251,3.973,2.665,-.0053
12.855,2.0169,3.9656,2.6452,-.0053
12.86,2.0131,3.9662,2.714,-.009
12.865,2.0199,3.9672,2.7104,-.0192
12.87,2.0257,3.9636,2.7195,-.0286
12.875,2.0192,3.9695,2.7263,-.0256
12.88,2.0351,3.9717,2.7243,-.0188
12.885,2.0403,3.9717,2.7636,-.0056
12.89,2.0474,3.973,2.7165,.0028
12.895,2.0471,3.9724,2.6471,.0002
12.9,2.0487,3.9717,2.663,-.009
12.905,2.04,3.973,2.5952,-.0238
12.91,2.0367,3.975,2.6533,-.0345
12.915,2.0393,3.976,2.7023,-.0348
12.92,2.0319,3.9779,2.689,-.0322
12.925,2.0325,3.9786,2.6948,-.0209
12.93,2.0361,3.9786,2.69,-.0063
12.935,2.04,3.9837,2.6565,-.0045
12.94,2.039,3.9792,2.677,-.0069
12.945,2.0429,3.9831,2.7029,-.0129
12.95,2.0504,3.9815,2.7201,-.0126
12.955,2.0461,3.9812,2.7392,-.0079
12.96,2.0494,3.9821,2.6945,-.0014
12.965,2.0529,3.9831,2.6296,.0033
12.97,2.0604,3.9825,2.5936,.0031
12.975,2.0604,3.9789,2.6085,.0008
12.98,2.0682,3.9818,2.6436,-.0034
12.985,2.0705,3.9821,2.6306,-.0204
12.99,2.0581,3.9834,2.6689,-.033
12.995,2.0637,3.987,2.6929,-.0317
13,2.0536,3.9876,2.6828,-.0281
13.005,2.0465,3.9883,2.7107,-.0165
13.01,2.0445,3.9899,2.6874,-.0081
13.015,2.0516,3.9902,2.6802,-.0063
13.02,2.0565,3.9932,2.688,-.0076
13.025,2.0568,3.9899,2.7045,-.0154
13.03,2.0688,3.9883,2.724,-.0201
13.035,2.0705,3.9909,2.7305,-.0183
13.04,2.0653,3.9912,2.7201,-.0118
13.045,2.0721,3.9928,2.6582,-.0071
13.05,2.0731,3.9919,2.6309,-.005
13.055,2.0776,3.9935,2.6653,-.0047
13.06,2.0841,3.998,2.6925,-.0108
13.065,2.0902,3.9945,2.7013,-.0179
13.07,2.0922,3.9957,2.6789,-.0265
13.075,2.0831,3.997,2.6728,-.0269
13.08,2.0818,3.9996,2.664,-.0228
13.085,2.0721,4,2.7036,-.0077
13.09,2.0653,3.9996,2.747,.0028
13.095,2.075,3.9987,2.6757,.0023
13.1,2.0679,3.9977,2.6948,.0007
13.105,2.0724,3.999,2.6202,-.0129
13.11,2.074,3.9996,2.6316,-.0186
13.115,2.0834,4.0035,2.6611,-.0171
13.12,2.086,4.0029,2.6877,-.0171
13.125,2.0769,4.0035,2.702,-.0055
13.13,2.0902,4.0026,2.6672,-.0048
13.135,2.0938,4.0029,2.6491,-.0086
13.14,2.0948,4.0029,2.6549,-.0115
13.145,2.1042,3.9993,2.6945,-.0144
13.15,2.1094,4.0022,2.7282,-.0142
13.155,2.1078,4.0048,2.7431,-.0103
13.16,2.0987,4.0048,2.7383,-.0048
13.165,2.0961,4.0035,2.6721,.001
13.17,2.0893,4.0052,2.6546,.0026
13.175,2.0815,4.0048,2.6692,.0018
13.18,2.0724,4.0058,2.7169,-.0031
13.185,2.0854,4.0074,2.6718,-.0152
13.19,2.0864,4.0071,2.6316,-.0215
13.195,2.0902,4.0087,2.6679,-.0204
13.2,2.0954,4.0094,2.7065,-.0157
13.205,2.1032,4.0103,2.7263,-.0089
13.21,2.098,4.01,2.6838,-.0061
13.215,2.1181,4.0081,2.6432,-.0115
13.22,2.112,4.0065,2.6805,-.0115
13.225,2.0909,4.0107,2.7211,-.0181
13.23,2.1003,4.0042,2.7321,-.01
13.235,2.1282,4.0123,2.7117,-.0073
13.24,2.1068,4.011,2.6539,-.0013
13.245,2.1126,4.0133,2.6692,.0063
13.25,2.1295,4.0175,2.6514,.0037
13.255,2.1029,4.0129,2.6468,.0013
13.26,2.0889,4.0136,2.6624,-.0019
13.265,2.1175,4.0133,2.6585,-.0081
13.27,2.1087,4.0126,2.6659,-.0124
13.275,2.1126,4.0146,2.6731,-.0129
13.28,2.1042,4.0126,2.6617,-.0126
13.285,2.1266,4.0155,2.6643,-.0134
13.29,2.1052,4.0159,2.6488,-.0118
13.295,2.1009,4.0168,2.653,-.0141
13.3,2.1373,4.0178,2.6737,-.0162
13.305,2.1285,4.0191,2.7996,-.0116
13.31,2.1405,4.0194,2.8057,-.0065
13.315,2.1431,4.021,2.7188,-.0043
13.32,2.1421,4.0198,2.6478,.0021
13.325,2.1178,4.0201,2.5729,-.0035
13.33,2.1142,4.0201,2.6595,-.0047
13.335,2.1347,4.024,2.6935,-.0045
13.34,2.1334,4.0201,2.6945,-.0086
13.345,2.1256,4.0194,2.7415,-.0111
13.35,2.1194,4.0217,2.7013,-.0123
13.355,2.1211,4.0194,2.6585,-.0126
13.36,2.1237,4.0227,2.6653,-.0073
13.365,2.1389,4.0223,2.6429,-.0052
13.37,2.1275,4.0223,2.6916,-.0022
13.375,2.1357,4.0236,2.7016,.001
13.38,2.1243,4.0233,2.7007,.0007
13.385,2.1272,4.0227,2.7159,.0047
13.39,2.1175,4.0236,2.6617,.0047
13.395,2.1259,4.0243,2.6176,-.0018
13.4,2.1253,4.0155,2.6251,.0007
13.405,2.124,4.023,2.6225,.0002
13.41,2.1227,4.0207,2.6601,.0005
13.415,2.1152,4.0227,2.7178,-.0001
13.42,2.1178,4.021,2.7032,.0025
13.425,2.125,4.0236,2.6747,.0002
13.43,2.1629,4.0236,2.6634,-.0032
13.435,2.1259,4.0243,2.6611,-.0035
13.44,2.1181,4.0269,2.6637,-.0047
13.445,2.1246,4.0246,2.6591,-.0063
13.45,2.1275,4.0259,2.6724,-.0037
13.455,2.1541,4.0256,2.7058,-.0039
13.46,2.1211,4.0243,2.701,-.0043
13.465,2.1334,4.0259,2.7389,.0005
13.47,2.1418,4.0259,2.7474,.0031
13.475,2.1402,4.0243,2.7023,.0021
13.48,2.1389,4.0253,2.6848,.0039
13.485,2.1159,4.0249,2.6494,-.0008
13.49,2.1211,4.0256,2.6575,-.0006
13.495,2.161,4.0259,2.6942,.0034
13.5,2.1259,4.0269,2.7211,.0052
13.505,2.1282,4.0305,2.6977,.0028
13.51,2.1194,4.0262,2.6698,.0002
13.515,2.1483,4.0269,2.652,.0005
13.52,2.1321,4.0269,2.675,.0012
13.525,2.1298,4.0233,2.7032,.0016
13.53,2.1541,4.0266,2.6825,
13.535,2.1399,4.0262,2.6828,-.0009
13.54,2.1357,4.0243,2.6299,-.0026
13.545,2.1483,4.0259,2.6381,-.0013
13.55,2.1541,4.0269,2.6656,-.0019
13.555,2.1502,4.0272,2.6757,-.0037
13.56,2.1357,4.0279,2.6702,-.0056
13.565,2.1392,4.0295,2.7136,-.0042
13.57,2.1311,4.0279,2.714,.0002
13.575,2.1392,4.0285,2.6497,.001
13.58,2.1626,4.0321,2.6368,.0015
13.585,2.1269,4.0275,2.6128,-.006
13.59,2.1486,4.0204,2.6621,-.0016
13.595,2.1327,4.0292,2.7263,-.0024
13.6,2.1434,4.0279,2.6984,-.0047
13.605,2.1207,4.0292,2.675,-.0069
13.61,2.1434,4.0337,2.6488,-.0115
13.615,2.1434,4.0301,2.6432,-.0134
13.62,2.1373,4.0311,2.7026,-.0126
13.625,2.1327,4.0321,2.7483,-.0077
13.63,2.1395,4.0327,2.7477,-.0037
13.635,2.1357,4.0324,2.7334,-.0029
13.64,2.1376,4.033,2.7263,-.0011
13.645,2.1295,4.0324,2.6569,.0005
13.65,2.1506,4.0324,2.6877,.0008
13.655,2.1405,4.0324,2.6844,.0025
13.66,2.1548,4.0327,2.6805,.0028
13.665,2.1525,4.0327,2.7152,.0049
13.67,2.1506,4.0373,2.663,.0016
13.675,2.1438,4.0353,2.6368,-.0005
13.68,2.1506,4.0334,2.6523,.0013
13.685,2.1421,4.0318,2.6166,-.0035
13.69,2.1412,4.0324,2.6767,-.0048
13.695,2.1376,4.035,2.726,.0003
13.7,2.1382,4.0334,2.6951,-.0014
13.705,2.1535,4.0337,2.7263,-.0018
13.71,2.1593,4.034,2.6773,.0008
13.715,2.1619,4.0321,2.6196,.0002
13.72,2.1532,4.0343,2.628,.0003
13.725,2.1464,4.0343,2.6251,.0015
13.73,2.1438,4.0347,2.7191,.0037
13.735,2.1554,4.0389,2.7266,.0052
13.74,2.1486,4.034,2.6994,.0041
13.745,2.1837,4.034,2.6634,.0041
13.75,2.1425,4.033,2.6478,.0015
13.755,2.1298,4.034,2.6608,-.004
13.76,2.1629,4.0363,2.6695,-.0031
13.765,2.1451,4.0347,2.711,-.0039
13.77,2.1382,4.0337,2.6938,-.0039
13.775,2.1781,4.0343,2.6951,-.0045
13.78,2.1668,4.0343,2.6844,-.0013
13.785,2.1434,4.0353,2.6786,-.0011
13.79,2.136,4.0353,2.7036,.0005
13.795,2.1691,4.0356,2.7036,.0013
13.8,2.1493,4.0405,2.6919,-.0013
13.805,2.1597,4.0356,2.7094,.0008
13.81,2.1626,4.036,2.7036,.0029
13.815,2.1613,4.036,2.6663,.0025
13.82,2.1684,4.0369,2.6458,.0031
13.825,2.1376,4.036,2.6089,.0013
13.83,2.1395,4.0356,2.6455,.0041
13.835,2.1532,4.0379,2.7039,.0018
13.84,2.1412,4.0353,2.7282,-.0011
13.845,2.1905,4.0389,2.7058,.0012
13.85,2.1428,4.0363,2.701,.002
13.855,2.1483,4.0373,2.6608,.0023
13.86,2.1613,4.0356,2.6578,.0003
13.865,2.1584,4.0327,2.6465,.0033
13.87,2.1425,4.036,2.6838,.0028
13.875,2.1626,4.0353,2.6656,.0028
13.88,2.1794,4.0363,2.6741,.0026
13.885,2.1629,4.0386,2.7023,.0013
13.89,2.1376,4.0363,2.6893,.0015
13.895,2.1438,4.0363,2.6942,.0026
13.9,2.1613,4.0363,2.6835,.001
13.905,2.147,4.0363,2.6812,.0028
13.91,2.146,4.0363,2.6611,.0029
13.915,2.1743,4.0366,2.6887,.0025
13.92,2.1551,4.0366,2.6773,.002
13.925,2.1473,4.0353,2.6844,.0018
13.93,2.1616,4.0392,2.6968,.0021
13.935,2.1415,4.036,2.6883,.0012
13.94,2.1548,4.0311,2.6977,.0025
13.945,2.1597,4.0356,2.6854,.0016
13.95,2.149,4.0295,2.6848,.0029
13.955,2.1548,4.0366,2.6718,.0018
13.96,2.1846,4.0353,2.6763,.0026
13.965,2.1665,4.0366,2.6608,.0023
13.97,2.16,4.0415,2.6741,.0025
13.975,2.2008,4.0369,2.6702,.0028
13.98,2.1532,4.0366,2.6747,.0029
13.985,2.1444,4.0369,2.6861,.0034
13.99,2.1619,4.0366,2.6734,.0029
13.995,2.1421,4.0366,2.6932,.0029
14,2.1577,4.0366,2.7023,.0025
14.005,2.137,4.0308,2.653,.0026
14.01,2.1467,4.0363,2.676,.0059
14.015,2.1451,4.0499,2.6715,.0026
14.02,2.1545,4.0366,2.6711,.0028
14.025,2.148,4.0363,2.6851,.0034
14.03,2.1386,4.0376,2.6805,.0046
14.035,2.1502,4.0402,2.6932,.0021
14.04,2.1425,4.0373,2.664,.0015
14.045,2.173,4.0369,2.6397,-.0022
14.05,2.1619,4.0376,2.4966,-.0354
14.055,2.1613,4.0418,2.3429,-.0696
14.06,2.182,4.0438,2.2719,-.101
14.065,2.1921,4.0473,2.3572,-.1167
14.07,2.1995,4.0535,2.4447,-.1434
14.075,2.2067,4.0613,2.4315,-.1868
14.08,2.2141,4.072,2.3552,-.2184
14.085,2.2255,4.0775,2.3948,-.2508
14.09,2.2349,4.0882,2.3779,-.2801
14.095,2.2647,4.0999,2.3744,-.3102
14.1,2.2933,4.1109,2.3903,-.3333
14.105,2.3189,4.1274,2.4564,-.3502
14.11,2.3517,4.1417,2.4808,-.3662
14.115,2.3916,4.1605,2.4606,-.3916
14.12,2.4123,4.1741,2.5054,-.3995
14.125,2.4542,4.192,2.4869,-.4157
14.13,2.4934,4.2092,2.5109,-.4335
14.135,2.5372,4.228,2.5787,-.4452
14.14,2.5648,4.2461,2.6676,-.4421
14.145,2.6092,4.2637,2.7418,-.4415
14.15,2.64,4.2821,2.7091,-.4496
14.155,2.6734,4.3019,2.665,-.4525
14.16,2.712,4.3207,2.6841,-.4424
14.165,2.7308,4.3405,2.6912,-.4478
14.17,2.7616,4.3587,2.6919,-.4486
14.175,2.7824,4.3772,2.7279,-.4403
14.18,2.8155,4.3953,2.6942,-.4441
14.185,2.8609,4.4132,2.6708,-.4426
14.19,2.893,4.4307,2.6994,-.4355
14.195,2.9306,4.4489,2.6718,-.431
14.2,2.9676,4.4667,2.6877,-.4455
14.205,3.0143,4.4836,2.6968,-.4484
14.21,3.048,4.5027,2.6799,-.4509
14.215,3.0736,4.5215,2.7191,-.4551
14.22,3.1142,4.54,2.6799,-.4497
14.225,3.1456,4.5559,2.6968,-.4505
14.23,3.2027,4.5741,2.7328,-.4484
14.235,3.2339,4.5925,2.6796,-.4437
14.24,3.2647,4.6107,2.6621,-.4523
14.245,3.2935,4.6305,2.6601,-.448
14.25,3.3445,4.6487,2.6634,-.4491
14.255,3.3685,4.6701,2.676,-.4408
14.26,3.387,4.685,2.6883,-.4292
14.265,3.4139,4.7031,2.7052,-.4253
14.27,3.4534,4.7203,2.7081,-.4288
14.275,3.5021,4.7356,2.6698,-.4276
14.28,3.5371,4.7557,2.6695,-.4298
14.285,3.5533,4.7742,2.6533,-.4308
14.29,3.6033,4.7923,2.6822,-.436
14.295,3.6283,4.8095,2.6844,-.4442
14.3,3.6854,4.8287,2.6666,-.441
14.305,3.723,4.8465,2.6805,-.4389
14.31,3.7424,4.8627,2.6831,-.4421
14.315,3.7833,4.8822,2.6731,-.4376
14.32,3.8242,4.8955,2.6754,-.4421
14.325,3.8757,4.9179,2.6624,-.4446
14.33,3.8916,4.9357,2.6527,-.4423
14.335,3.9224,4.9558,2.6779,-.4447
14.34,3.95,4.973,2.6475,-.4569
14.345,4.009,4.9928,2.6475,-.4695
14.35,4.0392,5.0106,2.6445,-.4666
14.355,4.045,5.0294,2.6676,-.4742
14.36,4.0879,5.0505,2.6342,-.4842
14.365,4.142,5.0693,2.6854,-.48
14.37,4.1871,5.0885,2.6676,-.4897
14.375,4.2046,5.1102,2.6348,-.4923
14.38,4.2494,5.129,2.652,-.4907
14.385,4.3006,5.1465,2.6361,-.4967
14.39,4.3464,5.1689,2.6192,-.5015
14.395,4.3859,5.1887,2.628,-.492
14.4,4.4359,5.2085,2.6264,-.4934
14.405,4.4693,5.2286,2.6192,-.5041
14.41,4.5202,5.2506,2.6322,-.5104
14.415,4.5494,5.2727,2.6445,-.5119
14.42,4.5916,5.2941,2.6277,-.5232
14.425,4.6221,5.3155,2.6209,-.5213
14.43,4.674,5.3476,2.6257,-.5415
14.435,4.7057,5.3606,2.6241,-.5436
14.44,4.7391,5.3826,2.6154,-.5477
14.445,4.7823,5.406,2.6072,-.5527
14.45,4.8283,5.4303,2.6682,-.5501
14.455,4.8715,5.4524,2.6222,-.5546
14.46,4.9286,5.4761,2.5868,-.57
14.465,4.9694,5.4994,2.6118,-.5872
14.47,5.0197,5.5221,2.6163,-.6003
14.475,5.0745,5.5464,2.579,-.6065
14.48,5.128,5.5714,2.6053,-.6181
14.485,5.1747,5.5977,2.6225,-.6247
14.49,5.2309,5.6223,2.6351,-.6315
14.495,5.286,5.6629,2.557,-.6439
14.5,5.3346,5.6752,2.5654,-.6515
