Time (s),LVDT (V),Potentiometer (V),Accelerometer (V),Tachometer (V),Position (mm),Velocity (mm/s)
41.03,.9032,3.363,2.7114,.0131,201.679708376902,1.88218891599945
41.035,.8775,3.3617,2.7503,.0047,201.717381201348,7.53456488903908
41.04,.8792,3.3591,2.6724,-.0102,201.792755896363,15.0749390031422
41.045,.8918,3.3613,2.676,-.0142,201.726821192053,-13.1869408620901
41.05,.8746,3.3646,2.6614,-.0175,201.632595561752,-18.8451260601823
41.055,.8685,3.3652,2.675,-.0105,201.613773672592,-3.7643778319989
41.06,.8688,3.3652,2.7409,-.0034,201.613773672592,0
41.065,.8707,3.3649,2.7782,-.0076,201.623184617172,1.88218891599945
41.07,.8775,3.3623,2.8051,-.0048,201.698559312188,15.0749390031365
41.075,.8814,3.3656,2.8271,-.0076,201.604333681887,-18.8451260601823
41.08,.8847,3.3714,2.8022,-.0081,201.434762402695,-33.9142558382719
41.085,.8175,3.3659,2.7941,-.0014,201.594922737307,32.0320669222724
41.09,.8685,3.3672,2.7555,.0036,201.557249912862,-7.53456488904476
41.095,.8951,3.3678,2.7114,.0063,201.538398977576,-3.77018705704586
41.1,.8928,3.3685,2.6877,.0065,201.519548042291,-3.77018705704018
